,id,object_name,chain,object_type,address,number,latitude,longitude,district
10985,182845,Пиццерия на вынос,нет,предприятие быстрого обслуживания,"город Москва, улица Верхние Поля, дом 11, корпус 1, строение 2",1,55.66567,37.747406,Люблино
10986,20876,ГП ШБС «ЛЮБЛИНО» ШК. 484,нет,столовая,"город Москва, 11-я улица Текстильщиков, дом 6",80,55.70601,37.742124,Текстильщики
10987,178958,Dominos Pizza,нет,кафе,"город Москва, улица Талалихина, дом 37",14,55.729108,37.680607,Таганский
10988,105989,Люди как люди,нет,кафе,"Солянский тупик, дом 1/4, строение 2",20,55.753635,37.636257,Таганский
10989,178879,Broms,нет,ресторан,"город Москва, улица Александра Солженицына, дом 3",23,55.742174,37.655616,Таганский
10990,175120,Кафе «Без повода»,нет,кафе,"город Москва, Таганская улица, дом 13, строение 2",30,55.740745,37.660458,Таганский
10991,175152,Craftlaand,нет,бар,"город Москва, улица Александра Солженицына, дом 17, строение 1",28,55.743801,37.661491,Таганский
10992,189037,Wino Bar,нет,бар,"город Москва, Марксистская улица, дом 20, строение 1",20,55.738231,37.659775,Таганский
10993,185568,Суши маркет Тапошими,нет,кафе,"город Москва, улица Рогожский Вал, дом 5, строение 1",1,55.744363,37.679134,Таганский
10994,185555,Кафе,нет,кафе,"город Москва, улица Рогожский Вал, дом 5, строение 1",0,55.744363,37.679134,Таганский
10995,175157,PLPB пицца,нет,кафе,"город Москва, улица Рогожский Вал, дом 5, строение 1",6,55.744363,37.679134,Таганский
10996,179403,Свой ключ,нет,кафе,"город Москва, улица Солянка, дом 4, строение 4",3,55.753701,37.63721,Таганский
10997,173385,Донеретт,нет,предприятие быстрого обслуживания,"город Москва, Гурьевский проезд, дом 27, корпус 1",0,55.608058,37.755814,Орехово-Борисово Южное
10998,172959,Шаверма,нет,предприятие быстрого обслуживания,"город Москва, улица Мусы Джалиля, дом 20",0,55.623376,37.742366,Зябликово
10999,179395,Выпечка,нет,предприятие быстрого обслуживания,"город Москва, Задонский проезд, дом 16",0,55.626197,37.749526,Зябликово
11000,180935,ВеГАС,нет,ресторан,"город Москва, Старокаширское шоссе, дом 2, корпус 10",60,55.660353,37.62775,Нагатино-Садовники
11001,180939,Ресторан ВеГАС,нет,ресторан,"город Москва, Старокаширское шоссе, дом 2, корпус 10",95,55.660353,37.62775,Нагатино-Садовники
11002,177709,Лагманты,нет,кафе,"город Москва, улица Маршала Бирюзова, дом 34, корпус 2",20,55.800134,37.48154,Щукино
11003,182338,Кафе «Хинкальная»,нет,кафе,"город Москва, Большая Тульская улица, дом 50",3,55.70459,37.621085,Донской
11004,177134,Кальянная Rodina Lounge,нет,бар,"город Москва, Щёлковское шоссе, дом 2А",72,55.802786,37.757979,Северное Измайлово
11005,185266,Возрождение,нет,кафе,"город Москва, Литовский бульвар, дом 22",40,55.611963,37.537586,Ясенево
11006,189937,Шаурма,нет,предприятие быстрого обслуживания,"город Москва, Ратная улица, дом 8А",0,55.573576,37.583104,Северное Бутово
11007,184653,Ливингстон,нет,кафе,"город Москва, Турчанинов переулок, дом 3, строение 1",40,55.735885,37.59719,Хамовники
11008,180338,Сели Поели,нет,кафе,"город Москва, Открытое шоссе, дом 31, строение 1",12,55.829391,37.767214,Метрогородок
11009,178898,Кафе «Олень»,нет,кафе,"город Москва, 6-я Радиальная улица, дом 20, строение 10",24,55.607707,37.65514,Бирюлёво Восточное
11010,178664,Кафе «Кофишенская»,нет,кафе,"город Москва, Дольская улица, дом 10, строение 3",30,55.618496,37.682224,Орехово-Борисово Северное
